Score,country,User's lifetime number of transactions,User's language,User is referred? (1=True/0=False),Seconds between user's first booking date and created_at,User's address_status_id,USer's identity_status_id,User's lifetime number of referrals
10,3,8,2,1,7107936,1,3,0
10,3,8,1,0,599,3,2,1
10,3,8,2,0,118,1,3,0
0,26,8,1,0,4111480,3,2,49
0,11,8,3,0,1152,1,3,0
6,11,8,2,0,25931,1,3,1
10,11,8,2,0,421928,1,3,0
10,12,8,5,0,5623139,1,3,0
10,12,8,1,0,345,1,3,0
10,12,8,2,0,1194,3,3,1
10,12,8,2,0,455,1,3,0
10,29,8,4,0,16631,1,3,0
10,29,8,4,1,316,1,3,2
10,29,8,1,0,357,1,3,0
1,4,8,2,0,225618,3,3,0
5,4,8,2,0,1268,3,3,0
9,4,8,2,0,3397039,1,3,4
10,4,8,2,0,19331,1,3,0
10,4,8,1,1,77995,3,3,0
10,4,8,2,0,472,1,3,0
10,4,8,2,0,17445800,1,3,0
10,4,8,2,0,286324,1,3,0
10,4,8,1,0,421,1,3,0
10,4,8,2,0,1154,1,3,1
10,4,8,2,0,1843,1,3,0
10,4,8,2,0,650,1,3,0
10,4,8,2,0,1544,3,3,2
10,4,8,1,0,2278000,1,3,0
10,4,8,2,0,2595,1,3,1
10,4,8,2,0,1459,1,3,0
10,4,8,2,0,634,3,3,3
10,4,8,2,0,293,1,3,0
10,4,8,2,0,932,1,3,0
10,4,8,2,0,1014,1,3,0
10,4,8,2,1,492,1,3,1
10,4,8,2,0,389,3,3,0
10,4,8,2,0,66883,1,3,0
5,13,8,1,1,131,1,3,0
9,13,8,1,1,762,1,3,0
10,13,8,5,0,6487,1,3,0
10,14,8,1,1,202079,3,3,0
10,14,8,3,0,3079,1,3,0
10,15,8,2,0,23602,1,3,0
10,15,8,2,1,6650003,3,3,0
10,15,8,3,0,1468888,3,3,0
10,15,8,1,0,1078,1,3,0
10,15,8,2,0,502,1,3,0
10,15,8,2,0,472,3,3,0
10,15,8,2,0,768,1,3,0
6,6,8,3,0,6222,1,3,1
8,6,8,3,0,1155,1,3,0
9,6,8,3,0,560,1,3,0
9,6,8,1,0,691,1,3,0
10,6,8,3,0,57421,1,3,1
10,6,8,3,0,962780,1,3,0
10,6,8,3,0,3073,1,3,0
10,6,8,1,0,2050,1,3,0
10,6,8,3,0,1023,1,3,0
10,6,8,3,0,1234,1,3,1
10,6,8,3,0,1000,1,3,0
10,6,8,3,0,273,1,3,0
10,6,8,3,0,631,1,3,0
10,6,8,1,0,168355,3,3,0
10,6,8,3,0,506,1,3,0
10,6,8,3,0,43722,1,3,0
5,7,8,4,0,541484,1,3,0
8,7,8,1,0,8610903,3,3,0
10,7,8,4,1,440505,1,3,0
10,7,8,4,0,24031,1,3,0
10,7,8,4,0,147329,1,3,1
10,7,8,4,0,1813329,1,3,0
10,7,8,4,0,591,1,3,0
10,7,8,4,0,715,3,3,1
10,7,8,4,0,80154,1,3,0
10,7,8,4,0,1493,1,3,1
10,7,8,1,0,1577,1,3,0
10,7,8,1,0,4724567,1,3,0
10,7,8,4,0,1048,1,3,0
10,7,8,4,0,24442997,1,3,0
10,7,8,4,0,2674,1,3,0
10,9,9,1,0,7279714,1,3,5
10,18,9,1,1,403,3,3,0
10,18,9,2,0,94697,3,3,0
9,2,9,4,1,761,1,3,0
10,2,9,1,1,463,1,3,0
2,3,9,3,0,8584,3,3,0
5,3,9,3,0,1746,1,3,0
5,3,9,2,1,574444,1,2,0
5,3,9,3,0,3505,1,3,0
5,3,9,4,0,5238,3,3,0
6,3,9,2,0,2165,1,3,1
6,3,9,1,0,243,1,3,0
7,3,9,1,0,320,3,3,0
7,3,9,1,0,422,1,3,0
7,3,9,2,1,46381341,3,3,0
7,3,9,4,0,81634,1,3,1
8,3,9,1,0,569,1,3,0
8,3,9,3,0,532,1,3,0
8,3,9,1,0,55147,1,3,0
8,3,9,3,1,509,3,3,2
8,3,9,1,0,152514,1,3,1
8,3,9,1,0,3418,3,3,0
8,3,9,3,0,451,3,3,0
8,3,9,3,0,1091,1,3,0
8,3,9,1,0,845,3,3,0
8,3,9,1,0,260,3,3,0
8,3,9,3,0,3755,3,3,0
9,3,9,3,0,242,1,3,0
9,3,9,2,0,576,3,3,0
9,3,9,1,0,35590089,1,3,0
9,3,9,2,0,308,1,3,0
9,3,9,1,0,214,3,3,0
9,3,9,5,0,546,3,3,0
9,3,9,3,1,41839,1,3,0
9,3,9,2,1,2162,1,3,0
9,3,9,3,0,204590,3,3,0
9,3,9,3,0,630,1,3,1
9,3,9,4,0,1224355,3,3,1
9,3,9,3,1,572,1,3,0
9,3,9,4,0,35052,1,3,0
9,3,9,2,1,7147652,1,3,0
9,3,9,1,0,32146,1,3,0
9,3,9,1,1,976,3,3,0
10,3,9,3,1,69415,3,3,1833
10,3,9,4,0,67415,1,3,2
10,3,9,1,0,2479,3,3,0
10,3,9,2,0,9573008,1,3,0
10,3,9,2,0,246,1,3,0
10,3,9,2,0,308,1,3,0
10,3,9,3,0,1479150,1,3,0
10,3,9,1,0,1895,1,3,0
10,3,9,1,0,427,3,3,0
10,3,9,3,0,1420,1,3,0
10,3,9,2,0,247052,1,3,0
10,3,9,3,0,4266,1,3,1
10,3,9,3,0,2670,1,3,1
10,3,9,4,0,759,1,3,0
10,3,9,2,1,99339822,1,3,0
10,3,9,3,0,349,1,3,0
10,3,9,1,0,862,3,3,0
10,3,9,4,0,31893,3,3,1
10,3,9,4,0,5083,1,3,0
10,3,9,1,0,178522,1,3,0
10,3,9,1,1,12491,1,3,1
10,3,9,3,0,1250,1,3,1
10,3,9,2,1,1675467,1,3,2
10,3,9,2,0,599,1,3,0
10,3,9,1,0,726,1,3,0
10,3,9,2,1,3277845,1,3,0
10,3,9,1,0,2675296,1,3,0
10,3,9,1,1,391,1,3,0
10,3,9,4,0,6677489,3,3,1
10,3,9,3,1,15566,1,3,1
10,3,9,1,0,790403,3,3,0
10,3,9,1,0,669,1,3,3
10,3,9,1,0,425,3,3,0
10,3,9,4,1,305934,3,3,0
10,3,9,2,0,520,1,3,0
10,3,9,1,1,916,1,3,1
10,3,9,1,0,679,1,3,2
10,3,9,3,1,1348,3,3,0
10,3,9,2,0,1188,3,3,0
10,3,9,2,1,82914615,3,3,0
10,3,9,4,0,3193,1,3,0
10,3,9,4,0,445,2,3,3
10,3,9,2,0,818,1,3,0
10,3,9,1,0,5494537,3,3,0
10,3,9,1,0,1252,1,3,0
10,3,9,2,0,503,1,3,0
10,3,9,2,0,260,1,3,0
10,3,9,5,0,379,1,3,2
10,3,9,2,1,18478285,1,3,0
10,3,9,4,0,490,1,3,0
10,3,9,4,0,233253,1,3,0
10,3,9,5,0,9586207,1,3,0
10,3,9,2,0,24706488,1,3,0
10,3,9,3,1,395,1,3,0
10,3,9,3,0,31705979,3,3,0
10,3,9,4,0,2960,3,3,0
10,3,9,1,0,287817,1,3,0
10,3,9,4,1,1391,1,3,1
10,3,9,1,0,352,1,3,2
10,3,9,4,0,629,1,3,0
10,3,9,4,0,26774,3,3,0
10,3,9,4,1,134935,1,3,0
10,3,9,2,0,1905827,1,3,0
10,3,9,4,0,7196,3,3,1
10,3,9,4,0,574459,1,3,0
10,3,9,1,0,64944,1,3,0
10,3,9,1,0,267933,1,3,1
10,3,9,1,0,17145,3,3,0
10,3,9,1,0,15178,3,3,0
10,3,9,3,1,449,1,3,0
10,3,9,1,0,366,1,3,0
10,3,9,2,0,404,1,3,1
10,3,9,1,0,1436069,3,3,0
10,3,9,1,0,4941796,3,3,0
10,3,9,1,1,2632270,3,3,1
10,3,9,4,0,540,3,3,0
10,3,9,4,0,513,1,3,0
10,3,9,1,1,1117,1,3,0
10,3,9,1,0,597,1,3,0
10,3,9,3,0,1035,3,3,0
10,3,9,1,0,16951684,1,3,1
10,3,9,2,0,647,1,3,0
10,3,9,2,0,1248856,1,3,3
10,3,9,3,1,670,1,3,0
10,3,9,2,0,414,1,3,0
10,3,9,1,0,1045,3,3,0
10,3,9,3,0,23666,1,3,0
10,3,9,1,0,5402815,3,3,0
10,3,9,1,0,1541,3,3,0
10,3,9,1,0,364925,1,3,1
10,3,9,1,0,44588079,1,3,0
10,3,9,1,0,811,1,3,0
10,3,9,2,0,1786,1,3,0
10,3,9,2,1,4774925,1,3,0
10,3,9,1,0,2469891,3,3,2
10,3,9,4,0,158349,1,3,0
10,3,9,1,0,560,1,3,0
10,3,9,2,0,148506,1,3,0
10,3,9,2,0,1254302,1,3,0
10,3,9,2,0,512,1,3,0
10,3,9,4,0,1409089,3,3,0
10,3,9,1,0,11181,1,3,0
10,3,9,2,0,339,1,3,0
10,3,9,1,0,1781791,1,3,0
10,3,9,3,0,1654690,1,3,0
10,3,9,1,0,1134,1,3,0
10,3,9,5,0,1486,1,3,0
10,3,9,2,0,812,1,3,0
10,3,9,1,1,806,1,3,1
10,3,9,1,0,630,3,3,2
10,3,9,1,0,667,1,3,0
10,3,9,4,0,65498,1,3,0
10,3,9,1,0,9877770,1,3,0
10,3,9,1,0,11144718,1,3,0
10,3,9,1,0,910,1,3,0
10,3,9,3,0,1251,1,3,0
10,3,9,4,0,1436,1,3,0
10,3,9,4,0,5436306,1,3,0
10,3,9,3,0,856,3,3,0
10,3,9,1,0,4359251,1,3,0
10,3,9,3,0,869,3,3,0
10,3,9,1,0,536,3,3,0
10,3,9,2,1,528,1,3,0
10,3,9,1,0,186,1,3,1
10,3,9,2,0,401,1,3,0
10,3,9,3,0,4100,1,2,0
10,3,9,2,0,255,1,3,0
10,3,9,1,0,719,1,3,3
10,3,9,2,0,1166,1,3,0
10,3,9,1,0,95751,1,3,0
10,3,9,1,0,183850,1,3,0
10,3,9,1,0,1766,3,3,0
10,3,9,1,0,14584959,1,3,1
10,3,9,1,0,1701,1,3,0
10,3,9,2,0,975,1,3,0
10,3,9,3,0,3225,1,3,0
10,3,9,1,0,2879770,1,3,0
10,3,9,1,0,953,3,3,1
10,3,9,2,0,516,1,3,0
10,3,9,3,0,86340,1,3,0
10,3,9,2,0,1167,1,3,0
10,3,9,2,1,670,1,3,0
10,3,9,2,0,548,1,3,0
10,3,9,1,0,864130,3,3,0
10,3,9,1,1,26579,1,3,0
10,3,9,2,0,2095516,1,3,0
10,3,9,3,0,619,3,3,0
10,3,9,2,0,613,1,3,1
10,3,9,2,0,1419796,1,3,0
10,3,9,1,0,1247,1,3,0
10,3,9,1,0,184301,3,3,0
10,3,9,1,0,568204,1,3,0
10,3,9,3,0,22094266,1,3,0
10,3,9,1,0,94229,1,3,0
10,3,9,2,0,504,1,3,0
10,3,9,3,0,329,1,3,0
10,3,9,2,0,759,1,3,0
10,3,9,1,0,134,3,3,0
10,3,9,3,0,721,3,3,0
10,3,9,2,0,75548,1,3,0
10,3,9,1,0,579655,3,3,0
10,3,9,3,0,25524149,3,3,0
10,3,9,1,0,830,1,3,0
10,3,9,1,0,473,1,3,0
10,3,9,4,1,572,1,3,0
10,3,9,3,0,280,1,3,0
10,3,9,2,0,318,3,2,0
10,3,9,1,0,407,1,3,1
10,3,9,4,1,5154850,3,3,1
10,3,9,3,1,336,1,3,0
10,3,9,1,0,3282242,1,3,0
10,3,9,1,0,40422346,1,3,0
10,3,9,2,1,55143819,1,3,0
10,3,9,3,0,518,1,3,0
10,12,9,2,0,744,1,3,1
10,12,9,1,0,443,1,3,0
9,29,9,1,0,691,1,3,0
9,4,9,1,0,1372,3,3,1
9,4,9,5,1,296,1,3,0
10,4,9,2,1,879996,1,3,0
10,4,9,2,0,440,1,3,2
10,4,9,1,0,77313,3,3,0
10,4,9,2,0,351173,3,3,0
10,4,9,2,0,1085,1,3,0
10,4,9,1,0,3611,1,3,0
10,4,9,2,0,898,3,3,0
10,4,9,2,0,1232562,2,3,0
10,4,9,2,1,664,1,3,0
10,4,9,2,1,639,1,3,0
10,4,9,2,0,7509,1,3,0
10,4,9,2,0,380,1,3,1
10,4,9,1,0,236,1,3,2
10,13,9,1,0,168,1,3,0
10,13,9,1,0,690,3,3,0
0,15,9,2,0,619,1,3,0
9,15,9,2,0,5001371,3,3,0
9,15,9,2,1,536508,3,3,1
10,15,9,2,1,4393081,3,3,1
10,15,9,2,0,31403811,1,3,0
7,6,9,5,0,3398,1,3,0
7,6,9,3,1,87605,1,3,0
7,6,9,3,0,461,1,3,0
9,6,9,3,0,340,1,3,0
10,6,9,6,1,876557,1,3,0
10,6,9,3,0,2120,1,3,0
10,6,9,1,1,352139,1,3,1
10,6,9,3,0,542,1,3,0
10,6,9,3,0,142673,1,3,0
10,6,9,3,0,81810,1,3,0
10,6,9,3,0,707,1,3,0
10,6,9,3,0,307,3,3,0
1,7,9,1,0,276245,1,3,0
3,7,9,4,1,818,1,3,1
5,7,9,4,0,2204,1,3,0
10,7,9,4,0,8550231,1,3,1
10,7,9,4,0,523,1,3,1
10,7,9,4,0,476,1,3,0
10,7,9,4,0,6221749,1,3,0
10,7,9,4,0,2384247,1,3,0
10,7,9,4,0,692,1,3,0
10,7,9,4,0,1069,3,3,0
10,7,9,1,0,1047,1,3,0
10,7,9,4,0,349273,1,3,0
10,7,9,4,0,3030,1,3,0
10,7,9,1,0,22997464,1,3,0
8,9,10,3,0,1123,1,3,0
10,9,10,1,0,584,1,3,0
8,18,10,2,1,861,3,3,0
8,18,10,2,0,169882,3,3,0
10,10,10,2,0,1212,1,3,0
0,3,10,1,1,647097,1,3,0
0,3,10,3,0,439,1,3,0
1,3,10,3,0,859702,1,3,0
1,3,10,2,1,6945592,1,3,1
4,3,10,3,0,3145,3,3,0
4,3,10,1,0,1440,1,3,0
4,3,10,2,0,37848,3,3,0
4,3,10,2,0,500,1,3,0
5,3,10,2,0,530,1,3,1
5,3,10,1,1,2705619,1,3,0
5,3,10,5,0,1910,1,3,0
5,3,10,1,0,5457715,3,3,0
5,3,10,3,1,10559,1,3,0
6,3,10,2,0,325,1,3,0
7,3,10,3,0,760,3,3,0
7,3,10,4,0,2155547,3,3,0
7,3,10,1,0,250,1,3,0
7,3,10,4,1,8232385,1,3,0
8,3,10,3,0,1776,1,3,0
8,3,10,4,0,2509614,3,3,0
8,3,10,4,1,3240173,3,3,1
8,3,10,1,0,10434084,1,3,0
8,3,10,3,0,213,1,3,1
8,3,10,4,0,2821098,1,3,2
8,3,10,4,0,85061,3,3,3
8,3,10,1,1,1940,2,3,0
9,3,10,1,0,491,1,3,0
9,3,10,1,0,799,1,3,0
9,3,10,1,0,197,3,3,0
9,3,10,1,0,1328,1,3,1
9,3,10,1,0,285,1,3,0
9,3,10,3,0,256591,1,3,0
9,3,10,3,0,657,3,3,0
9,3,10,3,0,962,3,3,0
9,3,10,1,0,5876674,1,3,1
9,3,10,4,0,490,1,3,0
9,3,10,1,0,2253253,3,3,0
10,3,10,1,1,8535,1,3,700
10,3,10,2,0,5147991,1,3,0
10,3,10,4,1,626,1,3,0
10,3,10,1,0,787,1,3,0
10,3,10,1,0,117562,1,3,3
10,3,10,4,0,4592398,1,3,0
10,3,10,3,0,1131,1,3,5
10,3,10,2,0,245,1,3,0
10,3,10,2,1,2629,1,3,1
10,3,10,3,0,684,3,3,2
10,3,10,1,0,2283,1,3,0
10,3,10,1,0,548,1,3,0
10,3,10,1,0,9542071,1,3,0
10,3,10,2,0,1037,1,3,0
10,3,10,3,1,1034175,1,3,1
10,3,10,2,0,779340,1,3,0
10,3,10,1,0,583,1,3,0
10,3,10,1,0,3112,1,3,0
10,3,10,3,0,498623,1,3,0
10,3,10,1,0,600,3,3,0
10,3,10,3,0,1107822,3,3,0
10,3,10,3,0,109671,1,3,0
10,3,10,2,0,578,1,3,0
10,3,10,4,0,634,1,3,2
10,3,10,2,0,4542715,1,3,0
10,3,10,2,0,326,1,3,0
10,3,10,3,0,379,1,3,1
10,3,10,2,1,21314378,1,3,1
10,3,10,3,0,3185,1,3,0
10,3,10,1,0,7884,1,3,0
10,3,10,2,1,444,1,3,0
10,3,10,1,1,6510590,1,3,0
10,3,10,1,0,579,1,3,0
10,3,10,1,0,135653,3,3,2
10,3,10,3,1,63419,1,3,0
10,3,10,1,0,989,1,3,0
10,3,10,1,0,3937,2,3,0
10,3,10,3,1,515923,1,3,0
10,3,10,1,0,905,1,3,0
10,3,10,2,0,2037803,1,3,0
10,3,10,5,0,2396426,3,3,0
10,3,10,2,0,588,2,3,0
10,3,10,1,0,872,3,3,0
10,3,10,1,0,1994993,1,3,0
10,3,10,1,0,629,3,3,0
10,3,10,1,0,11735955,1,3,0
10,3,10,4,0,1140,1,3,0
10,3,10,2,0,640,1,3,0
10,3,10,1,1,495,3,3,0
10,3,10,1,0,4912,1,3,0
10,3,10,2,0,853,1,3,0
10,3,10,4,0,439,1,3,0
10,3,10,2,0,730,1,3,0
10,3,10,3,1,16668,1,3,0
10,3,10,1,0,627,1,3,0
10,3,10,2,0,593,1,3,0
10,3,10,1,1,7949,1,3,0
10,3,10,1,1,1025,1,3,0
10,3,10,2,0,35748441,1,3,0
10,3,10,3,0,784074,3,3,1
10,3,10,1,0,395,1,3,0
10,3,10,2,0,776181,3,3,0
10,3,10,1,0,16729113,1,3,0
10,3,10,1,1,1239,1,3,0
10,3,10,1,0,1180,1,3,0
10,3,10,1,1,167858,3,3,1
10,3,10,1,0,5675517,3,3,0
10,3,10,1,0,968760,1,3,0
10,3,10,3,1,483,1,3,0
10,3,10,1,1,40899535,1,3,0
10,3,10,3,0,785392,1,3,0
10,3,10,1,0,3285816,1,3,1
10,3,10,1,0,37701,1,3,0
10,3,10,1,0,16210,1,3,0
10,3,10,2,0,2939,1,3,0
10,3,10,4,0,12666243,3,3,0
10,3,10,4,1,769151,3,3,0
10,3,10,1,0,501,1,3,2
10,3,10,3,0,1572,3,3,0
10,3,10,1,0,504840,3,3,0
10,3,10,2,0,52455,1,3,0
10,3,10,3,0,990,1,3,0
10,3,10,3,1,594,3,3,1
10,3,10,2,0,2696,1,3,1
10,3,10,3,0,779111,1,3,0
10,3,10,3,0,992,1,3,0
10,3,10,2,0,1013,1,3,0
10,3,10,1,0,72930,1,3,0
10,3,10,2,0,3525,3,3,0
10,3,10,1,0,2409,1,3,0
10,3,10,6,0,65235687,3,3,0
10,3,10,1,0,5231107,1,3,0
10,3,10,4,0,7482,1,3,1
10,3,10,1,0,756,3,3,0
10,3,10,1,1,651,1,3,0
10,3,10,3,0,321,1,3,0
10,3,10,2,0,25170319,3,3,0
10,3,10,4,0,904,1,3,0
10,3,10,1,0,4343,1,3,0
10,3,10,3,0,11550,1,3,0
10,3,10,3,0,545259,1,3,0
10,3,10,1,0,2416063,1,3,0
10,3,10,3,0,2158198,3,3,0
10,3,10,2,0,229,1,3,0
10,3,10,1,0,397,1,3,2
10,3,10,1,0,603,3,3,1
10,3,10,2,0,965,1,3,0
10,3,10,1,0,853,1,3,0
10,3,10,2,0,277,1,3,0
10,3,10,3,0,1384,3,3,0
10,3,10,3,1,1407,1,3,0
10,3,10,1,0,327,1,3,0
10,3,10,5,1,3598195,1,3,1
10,3,10,1,0,262694,3,3,0
10,3,10,2,0,1316,1,3,0
10,3,10,3,0,26971,1,3,0
10,3,10,2,0,515,3,3,1
10,3,10,4,0,5804696,1,3,2
10,3,10,4,0,861,1,3,0
10,3,10,2,0,533,1,3,0
10,3,10,2,0,310,1,3,0
10,3,10,3,0,837,1,3,0
10,3,10,1,0,263,1,3,0
10,3,10,3,0,2769,1,3,0
10,3,10,2,1,148703,3,3,1
10,3,10,2,0,339,1,3,0
10,3,10,1,0,654,1,3,0
10,3,10,1,0,602,1,3,0
10,3,10,1,0,2356,3,3,0
10,3,10,3,1,559,1,3,1
10,3,10,1,0,836,3,3,0
10,3,10,1,0,2780059,3,3,1
10,3,10,2,0,2915,1,3,0
10,3,10,2,1,2501029,1,3,1
10,3,10,3,1,788,3,3,2
10,3,10,5,0,523,1,3,0
10,3,10,4,0,14406,1,3,0
10,3,10,2,1,826117,1,3,0
10,3,10,1,0,759,1,3,0
10,3,10,2,1,4664275,1,3,3
10,3,10,3,0,804,1,3,0
10,3,10,4,0,1321141,3,3,1
10,3,10,3,1,663,1,3,0
10,3,10,1,0,1066,3,3,0
10,3,10,3,0,298862,1,3,0
10,3,10,1,0,3990,1,3,0
10,3,10,4,0,1070,1,3,0
10,3,10,1,0,12382,1,3,0
10,3,10,2,0,450,1,2,0
10,3,10,1,1,1115,1,3,0
10,3,10,2,1,1176,3,3,1
10,3,10,1,1,226,1,3,6
10,3,10,2,1,30262964,1,3,0
10,3,10,2,0,7180380,1,3,0
10,3,10,1,0,224,1,3,0
10,3,10,1,0,2397,1,2,0
10,3,10,1,0,162,3,3,2
10,3,10,2,0,169186,1,3,1
10,3,10,2,0,577,1,3,0
10,3,10,2,0,546,1,3,0
10,3,10,2,1,92183407,1,3,0
10,3,10,1,0,5578506,3,3,0
10,3,10,3,0,1850749,3,3,0
10,3,10,1,0,568,3,3,0
10,3,10,5,0,33513007,3,3,0
10,3,10,2,1,472,3,3,0
10,3,10,1,0,208965,1,3,0
10,3,10,4,0,478,1,3,0
10,3,10,3,0,674,1,3,0
10,3,10,3,1,418,1,3,1
10,3,10,2,0,773,1,3,0
10,3,10,1,0,301,1,3,0
10,3,10,3,0,17883,1,3,0
10,3,10,1,0,6806871,1,3,1
10,3,10,1,1,76899,1,3,1
10,3,10,2,0,708,1,3,0
10,3,10,1,1,1047,1,3,0
10,3,10,3,0,1389,1,3,0
10,3,10,2,0,488,1,3,0
10,3,10,2,0,70592716,1,3,0
10,3,10,3,0,455,3,3,0
10,3,10,4,0,11787725,1,3,0
10,3,10,3,0,5278,3,3,0
10,3,10,1,0,12386855,1,3,2
10,12,10,3,0,1099,1,3,4
1,4,10,2,0,842,1,3,0
8,4,10,2,1,1136878,3,3,1
10,4,10,2,0,1500,3,3,2
10,4,10,2,0,780698,1,3,2
10,4,10,2,1,630,1,1,0
10,4,10,2,0,542,1,3,1
10,4,10,2,0,748,1,3,0
10,4,10,1,0,370,1,3,0
10,4,10,1,0,991,1,3,0
10,4,10,2,0,84014,3,3,0
10,4,10,2,0,311,1,3,0
10,4,10,2,0,522231,1,3,0
10,4,10,1,0,862,1,3,0
10,4,10,2,0,39444,1,3,0
10,4,10,2,1,927,1,3,0
10,4,10,2,0,10744,1,3,0
10,4,10,2,0,460,1,3,0
10,4,10,2,0,462,1,3,0
9,13,10,1,0,530,1,3,1
10,13,10,5,0,1634,1,3,0
10,13,10,5,0,589,3,3,0
10,13,10,5,1,1515691,1,3,0
9,14,10,1,0,1161,3,3,0
0,15,10,1,0,921,3,3,0
10,15,10,2,0,263,3,3,0
10,15,10,2,0,129284,3,3,3
10,15,10,2,0,1612,3,3,0
10,15,10,2,0,861,1,3,0
5,6,10,3,0,57296157,3,3,0
8,6,10,3,0,812,1,3,0
10,6,10,3,0,334,1,3,0
10,6,10,3,0,9626289,1,3,1
10,6,10,3,0,30768594,1,3,0
10,6,10,3,0,412,1,3,0
10,6,10,3,0,1356726,1,3,0
10,6,10,3,0,726,1,3,0
10,6,10,3,0,660,1,3,0
10,6,10,3,0,962,1,3,0
10,6,10,3,0,1588,1,3,0
10,6,10,3,0,1938,1,3,0
0,7,10,4,1,1237,1,3,1
5,7,10,4,0,1702303,1,3,0
5,7,10,4,0,2357,1,3,0
6,7,10,4,0,838,1,3,0
8,7,10,1,0,1879430,3,3,0
10,7,10,4,0,3133313,1,3,0
10,7,10,1,0,4125800,1,3,0
10,7,10,4,1,9582686,1,3,0
10,7,10,4,0,2515710,1,3,1
10,7,10,1,0,549,1,3,0
10,7,10,1,1,496546,1,3,0
10,7,10,4,0,584,1,3,0
10,7,10,1,0,33562,1,2,0
10,7,10,4,1,63464,1,3,7
10,7,10,1,0,10794608,1,3,0
10,7,10,1,0,153691,1,3,0
10,7,10,1,0,601836,1,3,0
10,9,11,1,1,7700232,1,3,9
10,18,11,4,0,2034,3,3,0
10,10,11,1,0,477,3,3,1
0,3,11,1,0,3796638,3,3,0
3,3,11,1,0,243,1,3,0
3,3,11,2,0,416,3,3,1
4,3,11,4,0,18406,1,3,0
5,3,11,1,0,517631,1,3,0
6,3,11,2,0,807,1,3,0
6,3,11,3,0,231,1,3,0
7,3,11,2,0,18480210,1,3,0
7,3,11,4,1,4834466,1,3,2
7,3,11,1,0,240576,1,3,0
7,3,11,1,0,788,1,3,0
8,3,11,3,0,19768,1,3,1
8,3,11,1,0,2232,1,3,0
8,3,11,3,0,1390,1,3,0
8,3,11,1,0,7345209,3,3,0
8,3,11,1,0,760625,1,3,3
8,3,11,4,0,2714,3,3,0
8,3,11,1,0,511,3,3,1
9,3,11,1,0,1387393,1,3,0
9,3,11,3,0,15931,1,3,1
9,3,11,5,1,16818,1,3,0
9,3,11,1,1,740,1,3,0
9,3,11,2,0,645,1,3,1
9,3,11,2,0,568,1,3,0
9,3,11,2,0,365,1,3,0
9,3,11,3,0,280,1,3,0
9,3,11,4,0,352,1,3,0
9,3,11,3,0,301,1,3,0
10,3,11,2,0,506,1,3,2
10,3,11,3,0,2993803,3,3,0
10,3,11,6,0,1092,1,3,1
10,3,11,2,0,660,1,3,0
10,3,11,2,0,521785,3,3,0
10,3,11,1,0,1962,3,3,1
10,3,11,3,0,882,1,3,0
10,3,11,4,0,186392,1,3,0
10,3,11,2,1,39505,3,3,1
10,3,11,4,1,570,1,3,0
10,3,11,4,0,680,1,3,0
10,3,11,2,0,410,1,3,0
10,3,11,2,1,187,1,3,1
10,3,11,3,0,595274,1,3,0
10,3,11,2,1,1579,1,3,0
10,3,11,2,0,471,1,3,0
10,3,11,2,0,616,1,3,0
10,3,11,2,0,808,1,3,0
10,3,11,4,0,4165665,1,3,0
10,3,11,2,0,15857,1,3,0
10,3,11,1,0,269,1,3,0
10,3,11,3,0,67736,1,3,1
10,3,11,2,0,932,1,3,0
10,3,11,4,0,642,1,3,0
10,3,11,3,0,555,1,3,0
10,3,11,1,0,308,3,3,1
10,3,11,2,0,582,1,3,3
10,3,11,1,0,1087,1,3,2
10,3,11,2,0,77393,3,3,0
10,3,11,2,0,29713241,3,3,0
10,3,11,3,0,5301,1,3,0
10,3,11,1,1,816,1,3,0
10,3,11,3,1,1617687,3,3,2
10,3,11,2,0,534,1,3,0
10,3,11,2,0,352,3,3,1
10,3,11,3,0,2413209,1,3,12
10,3,11,2,1,1881,1,3,0
10,3,11,2,0,25401661,1,3,3
10,3,11,1,0,693274,3,3,3
10,3,11,4,0,144641,3,3,0
10,3,11,2,0,2503,1,3,0
10,3,11,4,0,33118,3,3,5
10,3,11,3,1,1124,1,3,1
10,3,11,1,0,3530323,1,3,1
10,3,11,2,0,599,1,3,0
10,3,11,4,0,493,3,3,1
10,3,11,1,1,611,1,3,0
10,3,11,2,1,348,1,3,0
10,3,11,3,0,1468145,1,3,1
10,3,11,1,1,2756948,3,3,2
10,3,11,3,1,275507,1,3,1
10,3,11,2,0,535,1,3,0
10,3,11,2,0,956,1,2,0
10,3,11,3,0,401620,1,3,0
10,3,11,1,0,192012,1,3,0
10,3,11,2,0,919,1,3,0
10,3,11,2,0,494,1,3,0
10,3,11,2,0,769276,1,3,2
10,3,11,1,0,7264799,3,3,0
10,3,11,1,0,65375290,1,3,1
10,3,11,4,0,9825307,3,3,2
10,3,11,1,0,397,1,3,1
10,3,11,5,0,503,1,3,0
10,3,11,1,0,2338061,1,3,0
10,3,11,2,0,5121933,1,3,0
10,3,11,6,0,4258717,3,3,2
10,3,11,1,0,1790,1,3,1
10,3,11,1,0,65814,1,3,3
10,3,11,2,0,474,1,3,0
10,3,11,5,0,295062,1,3,1
10,3,11,2,0,773,3,3,0
10,3,11,3,0,563,3,3,0
10,3,11,1,0,64036,1,3,0
10,3,11,3,1,283,1,3,0
10,3,11,2,0,11135358,1,3,0
10,3,11,1,0,111049,1,3,0
10,3,11,4,0,89621,1,3,0
